region,clusters,gen_gid
PACE_UT,2,278722
PACE_UT,2,278723
PACE_UT,2,278724
PACE_UT,2,278725
PACE_UT,2,278726
PACE_UT,2,278727
PACE_UT,2,278728
PACE_UT,2,278729
PACE_UT,2,278730
PACE_UT,2,278731
PACE_UT,2,279653
PACE_UT,2,279654
PACE_UT,2,279655
PACE_UT,2,279656
PACE_UT,2,279657
PACE_UT,2,279658
PACE_UT,2,279659
PACE_UT,2,279660
PACE_UT,2,279661
PACE_UT,2,279662
PACE_UT,2,279663
PACE_UT,2,279664
PACE_UT,2,279665
PACE_UT,2,279666
PACE_UT,2,279667
PACE_UT,2,279668
PACE_UT,2,279669
PACE_UT,2,279670
PACE_UT,2,279671
PACE_UT,2,279672
PACE_UT,2,279673
PACE_UT,2,279674
PACE_UT,2,279675
PACE_UT,2,279676
PACE_UT,2,279677
PACE_UT,2,279678
PACE_UT,2,279679
PACE_UT,2,279680
PACE_UT,2,279681
PACE_UT,2,279682
PACE_UT,2,279683
PACE_UT,2,279684
PACE_UT,2,279685
PACE_UT,2,279686
PACE_UT,2,279687
PACE_UT,2,279688
PACE_UT,2,279689
PACE_UT,2,279690
PACE_UT,2,279691
PACE_UT,2,279692
PACE_UT,2,279693
PACE_UT,2,279694
PACE_UT,2,280613
PACE_UT,2,280614
PACE_UT,2,280615
PACE_UT,2,280616
PACE_UT,2,280617
PACE_UT,2,280618
PACE_UT,2,280619
PACE_UT,2,280620
PACE_UT,2,280621
PACE_UT,2,280622
PACE_UT,2,280623
PACE_UT,2,280624
PACE_UT,2,280625
PACE_UT,2,280626
PACE_UT,2,280627
PACE_UT,2,280628
PACE_UT,2,280629
PACE_UT,2,280630
PACE_UT,2,280631
PACE_UT,2,280632
PACE_UT,2,280633
PACE_UT,2,280634
PACE_UT,2,280635
PACE_UT,2,280636
PACE_UT,2,280637
PACE_UT,2,280638
PACE_UT,2,280639
PACE_UT,2,280640
PACE_UT,2,280641
PACE_UT,2,280642
PACE_UT,2,280643
PACE_UT,2,280644
PACE_UT,2,280645
PACE_UT,2,280646
PACE_UT,2,280647
PACE_UT,2,280648
PACE_UT,2,280649
PACE_UT,2,280650
PACE_UT,2,280651
PACE_UT,2,280652
PACE_UT,2,280653
PACE_UT,2,280654
PACE_UT,2,280655
PACE_UT,2,280656
PACE_UT,2,280657
PACE_UT,2,280658
PACE_UT,2,280659
PACE_UT,2,281572
PACE_UT,2,281573
PACE_UT,2,281574
PACE_UT,2,281575
PACE_UT,2,281576
PACE_UT,2,281577
PACE_UT,2,281578
PACE_UT,2,281579
PACE_UT,2,281580
PACE_UT,2,281581
PACE_UT,2,281582
PACE_UT,2,281583
PACE_UT,2,281584
PACE_UT,2,281585
PACE_UT,2,281586
PACE_UT,2,281587
PACE_UT,2,281588
PACE_UT,2,281589
PACE_UT,2,281590
PACE_UT,2,281591
PACE_UT,2,281592
PACE_UT,2,281593
PACE_UT,2,281594
PACE_UT,2,281595
PACE_UT,2,281596
PACE_UT,2,281597
PACE_UT,2,281598
PACE_UT,2,281599
PACE_UT,2,281600
PACE_UT,2,281601
PACE_UT,2,281602
PACE_UT,2,281603
PACE_UT,2,281604
PACE_UT,2,281605
PACE_UT,2,281606
PACE_UT,2,281607
PACE_UT,2,281608
PACE_UT,2,281609
PACE_UT,2,281610
PACE_UT,2,281611
PACE_UT,2,281612
PACE_UT,2,281613
PACE_UT,2,281614
PACE_UT,2,281615
PACE_UT,2,281616
PACE_UT,2,281617
PACE_UT,2,281618
PACE_UT,2,281619
PACE_UT,2,281620
PACE_UT,2,281621
PACE_UT,2,281622
PACE_UT,2,281623
PACE_UT,2,282533
PACE_UT,2,282534
PACE_UT,2,282535
PACE_UT,2,282536
PACE_UT,2,282537
PACE_UT,2,282538
PACE_UT,2,282539
PACE_UT,2,282540
PACE_UT,2,282541
PACE_UT,2,282542
PACE_UT,2,282543
PACE_UT,2,282544
PACE_UT,2,282545
PACE_UT,2,282546
PACE_UT,2,282547
PACE_UT,2,282548
PACE_UT,2,282549
PACE_UT,2,282550
PACE_UT,2,282551
PACE_UT,2,282552
PACE_UT,2,282553
PACE_UT,2,282554
PACE_UT,2,282555
PACE_UT,2,282556
PACE_UT,2,282557
PACE_UT,2,282558
PACE_UT,2,282559
PACE_UT,2,282560
PACE_UT,2,282561
PACE_UT,2,282562
PACE_UT,2,282563
PACE_UT,2,282564
PACE_UT,2,282565
PACE_UT,2,282566
PACE_UT,2,282567
PACE_UT,2,282568
PACE_UT,2,282569
PACE_UT,2,282570
PACE_UT,2,282571
PACE_UT,2,282572
PACE_UT,2,282573
PACE_UT,2,282574
PACE_UT,2,282575
PACE_UT,2,282576
PACE_UT,2,282577
PACE_UT,2,282578
PACE_UT,2,282579
PACE_UT,2,282580
PACE_UT,2,282581
PACE_UT,2,282582
PACE_UT,2,282583
PACE_UT,2,282584
PACE_UT,2,282585
PACE_UT,2,282586
PACE_UT,2,282587
PACE_UT,2,282588
PACE_UT,2,282589
PACE_UT,2,283493
PACE_UT,2,283494
PACE_UT,2,283495
PACE_UT,2,283496
PACE_UT,2,283497
PACE_UT,2,283498
PACE_UT,2,283499
PACE_UT,2,283500
PACE_UT,2,283501
PACE_UT,2,283502
PACE_UT,2,283503
PACE_UT,2,283504
PACE_UT,2,283505
PACE_UT,2,283506
PACE_UT,2,283507
PACE_UT,2,283508
PACE_UT,2,283509
PACE_UT,2,283510
PACE_UT,2,283511
PACE_UT,2,283512
PACE_UT,2,283513
PACE_UT,2,283514
PACE_UT,2,283515
PACE_UT,2,283516
PACE_UT,2,283517
PACE_UT,2,283518
PACE_UT,2,283519
PACE_UT,2,283520
PACE_UT,2,283521
PACE_UT,2,283522
PACE_UT,2,283523
PACE_UT,2,283524
PACE_UT,2,283525
PACE_UT,2,283526
PACE_UT,2,283527
PACE_UT,2,283528
PACE_UT,2,283529
PACE_UT,2,283530
PACE_UT,2,283531
PACE_UT,2,283532
PACE_UT,2,283533
PACE_UT,2,283534
PACE_UT,2,283535
PACE_UT,2,283536
PACE_UT,2,283537
PACE_UT,2,283538
PACE_UT,2,283539
PACE_UT,2,283540
PACE_UT,2,283541
PACE_UT,2,283542
PACE_UT,2,283543
PACE_UT,2,283544
PACE_UT,2,283545
PACE_UT,2,283546
PACE_UT,2,283547
PACE_UT,2,283548
PACE_UT,2,283549
PACE_UT,2,283550
PACE_UT,2,283551
PACE_UT,2,283552
PACE_UT,2,283553
PACE_UT,2,284454
PACE_UT,2,284455
PACE_UT,2,284456
PACE_UT,2,284457
PACE_UT,2,284458
PACE_UT,2,284459
PACE_UT,2,284460
PACE_UT,2,284461
PACE_UT,2,284462
PACE_UT,2,284463
PACE_UT,2,284464
PACE_UT,2,284465
PACE_UT,2,284466
PACE_UT,2,284467
PACE_UT,2,284468
PACE_UT,2,284469
PACE_UT,2,284470
PACE_UT,2,284471
PACE_UT,2,284472
PACE_UT,2,284473
PACE_UT,2,284474
PACE_UT,2,284475
PACE_UT,2,284476
PACE_UT,2,284477
PACE_UT,2,284478
PACE_UT,2,284479
PACE_UT,2,284480
PACE_UT,2,284481
PACE_UT,2,284482
PACE_UT,2,284483
PACE_UT,2,284484
PACE_UT,2,284485
PACE_UT,2,284486
PACE_UT,2,284487
PACE_UT,2,284488
PACE_UT,2,284489
PACE_UT,2,284490
PACE_UT,2,284491
PACE_UT,2,284492
PACE_UT,2,284493
PACE_UT,2,284494
PACE_UT,2,284495
PACE_UT,2,284496
PACE_UT,2,284497
PACE_UT,2,284498
PACE_UT,2,284499
PACE_UT,2,284500
PACE_UT,2,284501
PACE_UT,2,284502
PACE_UT,2,284503
PACE_UT,2,284504
PACE_UT,2,284505
PACE_UT,2,284506
PACE_UT,2,284507
PACE_UT,2,284508
PACE_UT,2,284509
PACE_UT,2,284510
PACE_UT,2,284511
PACE_UT,2,284512
PACE_UT,2,284513
PACE_UT,2,284514
PACE_UT,2,284515
PACE_UT,2,284516
PACE_UT,2,284517
PACE_UT,2,284518
PACE_UT,2,285416
PACE_UT,2,285417
PACE_UT,2,285418
PACE_UT,2,285419
PACE_UT,2,285420
PACE_UT,2,285421
PACE_UT,2,285422
PACE_UT,2,285423
PACE_UT,2,285424
PACE_UT,2,285425
PACE_UT,2,285426
PACE_UT,2,285427
PACE_UT,2,285428
PACE_UT,2,285429
PACE_UT,2,285430
PACE_UT,2,285431
PACE_UT,2,285432
PACE_UT,2,285433
PACE_UT,2,285434
PACE_UT,2,285435
PACE_UT,2,285436
PACE_UT,2,285437
PACE_UT,2,285438
PACE_UT,2,285439
PACE_UT,2,285440
PACE_UT,2,285441
PACE_UT,2,285442
PACE_UT,2,285443
PACE_UT,2,285444
PACE_UT,2,285445
PACE_UT,2,285446
PACE_UT,2,285447
PACE_UT,2,285448
PACE_UT,2,285449
PACE_UT,2,285450
PACE_UT,2,285451
PACE_UT,2,285452
PACE_UT,2,285453
PACE_UT,2,285454
PACE_UT,2,285455
PACE_UT,2,285456
PACE_UT,2,285457
PACE_UT,2,285458
PACE_UT,2,285459
PACE_UT,2,285460
PACE_UT,2,285461
PACE_UT,2,285462
PACE_UT,2,285463
PACE_UT,2,285464
PACE_UT,2,285465
PACE_UT,2,285466
PACE_UT,2,285467
PACE_UT,2,285468
PACE_UT,2,285469
PACE_UT,2,285470
PACE_UT,2,285471
PACE_UT,2,285472
PACE_UT,2,285473
PACE_UT,2,285474
PACE_UT,2,285475
PACE_UT,2,285476
PACE_UT,2,285477
PACE_UT,2,285478
PACE_UT,2,285479
PACE_UT,2,285480
PACE_UT,2,285481
PACE_UT,2,285482
PACE_UT,2,285483
PACE_UT,2,285484
PACE_UT,2,285485
PACE_UT,2,286377
PACE_UT,2,286378
PACE_UT,2,286379
PACE_UT,2,286380
PACE_UT,2,286381
PACE_UT,2,286382
PACE_UT,2,286383
PACE_UT,2,286384
PACE_UT,2,286385
PACE_UT,2,286386
PACE_UT,2,286387
PACE_UT,2,286388
PACE_UT,2,286389
PACE_UT,2,286390
PACE_UT,2,286391
PACE_UT,2,286392
PACE_UT,2,286393
PACE_UT,2,286394
PACE_UT,2,286395
PACE_UT,2,286396
PACE_UT,2,286397
PACE_UT,2,286398
PACE_UT,2,286399
PACE_UT,2,286400
PACE_UT,2,286401
PACE_UT,2,286402
PACE_UT,2,286403
PACE_UT,2,286404
PACE_UT,2,286405
PACE_UT,2,286406
PACE_UT,2,286407
PACE_UT,2,286408
PACE_UT,2,286409
PACE_UT,2,286410
PACE_UT,2,286411
PACE_UT,2,286412
PACE_UT,2,286413
PACE_UT,2,286414
PACE_UT,2,286415
PACE_UT,2,286416
PACE_UT,2,286417
PACE_UT,2,286418
PACE_UT,2,286419
PACE_UT,2,286420
PACE_UT,2,286421
PACE_UT,2,286422
PACE_UT,2,286423
PACE_UT,2,286424
PACE_UT,2,286425
PACE_UT,2,286426
PACE_UT,2,286427
PACE_UT,2,286428
PACE_UT,2,286429
PACE_UT,2,286430
PACE_UT,2,286431
PACE_UT,2,286432
PACE_UT,2,286433
PACE_UT,2,286434
PACE_UT,2,286435
PACE_UT,2,286436
PACE_UT,2,286437
PACE_UT,2,286438
PACE_UT,2,286439
PACE_UT,2,286440
PACE_UT,2,286441
PACE_UT,2,286442
PACE_UT,2,286443
PACE_UT,2,286444
PACE_UT,2,286445
PACE_UT,2,286446
PACE_UT,2,286447
PACE_UT,2,286448
PACE_UT,2,286449
PACE_UT,2,286450
PACE_UT,2,286451
PACE_UT,2,287339
PACE_UT,2,287340
PACE_UT,2,287341
PACE_UT,2,287342
PACE_UT,2,287343
PACE_UT,2,287344
PACE_UT,2,287345
PACE_UT,2,287346
PACE_UT,2,287347
PACE_UT,2,287348
PACE_UT,2,287349
PACE_UT,2,287350
PACE_UT,2,287351
PACE_UT,2,287352
PACE_UT,2,287353
PACE_UT,2,287354
PACE_UT,2,287355
PACE_UT,2,287356
PACE_UT,2,287357
PACE_UT,2,287358
PACE_UT,2,287359
PACE_UT,2,287360
PACE_UT,2,287361
PACE_UT,2,287362
PACE_UT,2,287363
PACE_UT,2,287364
PACE_UT,2,287365
PACE_UT,2,287366
PACE_UT,2,287367
PACE_UT,2,287368
PACE_UT,2,287369
PACE_UT,2,287370
PACE_UT,2,287371
PACE_UT,2,287372
PACE_UT,2,287373
PACE_UT,2,287374
PACE_UT,2,287375
PACE_UT,2,287376
PACE_UT,2,287377
PACE_UT,2,287378
PACE_UT,2,287379
PACE_UT,2,287380
PACE_UT,2,287381
PACE_UT,2,287382
PACE_UT,2,287383
PACE_UT,2,287384
PACE_UT,2,287385
PACE_UT,2,287386
PACE_UT,2,287387
PACE_UT,2,287388
PACE_UT,2,287389
PACE_UT,2,287390
PACE_UT,2,287391
PACE_UT,2,287392
PACE_UT,2,287393
PACE_UT,2,287394
PACE_UT,2,287395
PACE_UT,2,287396
PACE_UT,2,287397
PACE_UT,2,287398
PACE_UT,2,287399
PACE_UT,2,287400
PACE_UT,2,287401
PACE_UT,2,287402
PACE_UT,2,287403
PACE_UT,2,287404
PACE_UT,2,287405
PACE_UT,2,287406
PACE_UT,2,287407
PACE_UT,2,287408
PACE_UT,2,287409
PACE_UT,2,287410
PACE_UT,2,287411
PACE_UT,2,287412
PACE_UT,2,287413
PACE_UT,2,287414
PACE_UT,2,287415
PACE_UT,2,287416
PACE_UT,2,287417
PACE_UT,2,288302
PACE_UT,2,288303
PACE_UT,2,288304
PACE_UT,2,288305
PACE_UT,2,288306
PACE_UT,2,288307
PACE_UT,2,288308
PACE_UT,2,288309
PACE_UT,2,288310
PACE_UT,2,288311
PACE_UT,2,288312
PACE_UT,2,288313
PACE_UT,2,288314
PACE_UT,2,288315
PACE_UT,2,288316
PACE_UT,2,288317
PACE_UT,2,288318
PACE_UT,2,288319
PACE_UT,2,288320
PACE_UT,2,288321
PACE_UT,2,288322
PACE_UT,2,288323
PACE_UT,2,288324
PACE_UT,2,288325
PACE_UT,2,288326
PACE_UT,2,288327
PACE_UT,2,288328
PACE_UT,2,288329
PACE_UT,2,288330
PACE_UT,2,288331
PACE_UT,2,288332
PACE_UT,2,288333
PACE_UT,2,288334
PACE_UT,2,288335
PACE_UT,2,288336
PACE_UT,2,288337
PACE_UT,2,288338
PACE_UT,2,288339
PACE_UT,2,288340
PACE_UT,2,288341
PACE_UT,2,288342
PACE_UT,2,288343
PACE_UT,2,288344
PACE_UT,2,288345
PACE_UT,2,288346
PACE_UT,2,288347
PACE_UT,2,288348
PACE_UT,2,288349
PACE_UT,2,288350
PACE_UT,2,288351
PACE_UT,2,288352
PACE_UT,2,288353
PACE_UT,2,288354
PACE_UT,2,288355
PACE_UT,2,288356
PACE_UT,2,288357
PACE_UT,2,288358
PACE_UT,2,288359
PACE_UT,2,288360
PACE_UT,2,288361
PACE_UT,2,288362
PACE_UT,2,288363
PACE_UT,2,288364
PACE_UT,2,288365
PACE_UT,2,288366
PACE_UT,2,288367
PACE_UT,2,288368
PACE_UT,2,288369
PACE_UT,2,288370
PACE_UT,2,288371
PACE_UT,2,288372
PACE_UT,2,288373
PACE_UT,2,288374
PACE_UT,2,288375
PACE_UT,2,288376
PACE_UT,2,288377
PACE_UT,2,288378
PACE_UT,2,288379
PACE_UT,2,288380
PACE_UT,2,288381
PACE_UT,2,288382
PACE_UT,2,288383
PACE_UT,2,288384
PACE_UT,2,288385
PACE_UT,2,289265
PACE_UT,2,289266
PACE_UT,2,289267
PACE_UT,2,289268
PACE_UT,2,289269
PACE_UT,2,289270
PACE_UT,2,289271
PACE_UT,2,289272
PACE_UT,2,289273
PACE_UT,2,289274
PACE_UT,2,289275
PACE_UT,2,289276
PACE_UT,2,289277
PACE_UT,2,289278
PACE_UT,2,289279
PACE_UT,2,289280
PACE_UT,2,289281
PACE_UT,2,289282
PACE_UT,2,289283
PACE_UT,2,289284
PACE_UT,2,289285
PACE_UT,2,289286
PACE_UT,2,289287
PACE_UT,2,289288
PACE_UT,2,289289
PACE_UT,2,289290
PACE_UT,2,289291
PACE_UT,2,289292
PACE_UT,2,289293
PACE_UT,2,289294
PACE_UT,2,289295
PACE_UT,2,289296
PACE_UT,2,289297
PACE_UT,2,289298
PACE_UT,2,289299
PACE_UT,2,289300
PACE_UT,2,289301
PACE_UT,2,289302
PACE_UT,2,289303
PACE_UT,2,289304
PACE_UT,2,289305
PACE_UT,2,289306
PACE_UT,2,289307
PACE_UT,2,289308
PACE_UT,2,289309
PACE_UT,2,289310
PACE_UT,2,289311
PACE_UT,2,289312
PACE_UT,2,289313
PACE_UT,2,289314
PACE_UT,2,289315
PACE_UT,2,289316
PACE_UT,2,289317
PACE_UT,2,289318
PACE_UT,2,289319
PACE_UT,2,289320
PACE_UT,2,289321
PACE_UT,2,289322
PACE_UT,2,289323
PACE_UT,2,289324
PACE_UT,2,289325
PACE_UT,2,289326
PACE_UT,2,289327
PACE_UT,2,289328
PACE_UT,2,289329
PACE_UT,2,289330
PACE_UT,2,289331
PACE_UT,2,289332
PACE_UT,2,289333
PACE_UT,2,289334
PACE_UT,2,289335
PACE_UT,2,289336
PACE_UT,2,289337
PACE_UT,2,289338
PACE_UT,2,289339
PACE_UT,2,289340
PACE_UT,2,289341
PACE_UT,2,289342
PACE_UT,2,289343
PACE_UT,2,289344
PACE_UT,2,289345
PACE_UT,2,289346
PACE_UT,2,289347
PACE_UT,2,289348
PACE_UT,2,289349
PACE_UT,2,289350
PACE_UT,2,289351
PACE_UT,2,289352
PACE_UT,2,290227
PACE_UT,2,290228
PACE_UT,2,290229
PACE_UT,2,290230
PACE_UT,2,290231
PACE_UT,2,290232
PACE_UT,2,290233
PACE_UT,2,290234
PACE_UT,2,290235
PACE_UT,2,290236
PACE_UT,2,290237
PACE_UT,2,290238
PACE_UT,2,290239
PACE_UT,2,290240
PACE_UT,2,290241
PACE_UT,2,290242
PACE_UT,2,290243
PACE_UT,2,290244
PACE_UT,2,290245
PACE_UT,2,290246
PACE_UT,2,290247
PACE_UT,2,290248
PACE_UT,2,290249
PACE_UT,2,290250
PACE_UT,2,290251
PACE_UT,2,290252
PACE_UT,2,290253
PACE_UT,2,290254
PACE_UT,2,290255
PACE_UT,2,290256
PACE_UT,2,290257
PACE_UT,2,290258
PACE_UT,2,290259
PACE_UT,2,290260
PACE_UT,2,290261
PACE_UT,2,290262
PACE_UT,2,290263
PACE_UT,2,290264
PACE_UT,2,290265
PACE_UT,2,290266
PACE_UT,2,290267
PACE_UT,2,290268
PACE_UT,2,290269
PACE_UT,2,290270
PACE_UT,2,290271
PACE_UT,2,290272
PACE_UT,2,290273
PACE_UT,2,290274
PACE_UT,2,290275
PACE_UT,2,290276
PACE_UT,2,290277
PACE_UT,2,290278
PACE_UT,2,290279
PACE_UT,2,290280
PACE_UT,2,290281
PACE_UT,2,290282
PACE_UT,2,290283
PACE_UT,2,290284
PACE_UT,2,290285
PACE_UT,2,290286
PACE_UT,2,290287
PACE_UT,2,290288
PACE_UT,2,290289
PACE_UT,2,290290
PACE_UT,2,290291
PACE_UT,2,290292
PACE_UT,2,290293
PACE_UT,2,290294
PACE_UT,2,290295
PACE_UT,2,290296
PACE_UT,2,290297
PACE_UT,2,290298
PACE_UT,2,290299
PACE_UT,2,290300
PACE_UT,2,290301
PACE_UT,2,290302
PACE_UT,2,290303
PACE_UT,2,290304
PACE_UT,2,290305
PACE_UT,2,290306
PACE_UT,2,290307
PACE_UT,2,290308
PACE_UT,2,290309
PACE_UT,2,290310
PACE_UT,2,290311
PACE_UT,2,290312
PACE_UT,2,290313
PACE_UT,2,290314
PACE_UT,2,290315
PACE_UT,2,290316
PACE_UT,2,290317
PACE_UT,2,290318
PACE_UT,2,290319
PACE_UT,2,291190
PACE_UT,2,291191
PACE_UT,2,291192
PACE_UT,2,291193
PACE_UT,2,291194
PACE_UT,2,291195
PACE_UT,2,291196
PACE_UT,2,291197
PACE_UT,2,291198
PACE_UT,2,291199
PACE_UT,2,291200
PACE_UT,2,291201
PACE_UT,2,291202
PACE_UT,2,291203
PACE_UT,2,291204
PACE_UT,2,291205
PACE_UT,2,291206
PACE_UT,2,291207
PACE_UT,2,291208
PACE_UT,2,291209
PACE_UT,2,291210
PACE_UT,2,291211
PACE_UT,2,291212
PACE_UT,2,291213
PACE_UT,2,291214
PACE_UT,2,291215
PACE_UT,2,291216
PACE_UT,2,291217
PACE_UT,2,291218
PACE_UT,2,291219
PACE_UT,2,291220
PACE_UT,2,291221
PACE_UT,2,291222
PACE_UT,2,291223
PACE_UT,2,291224
PACE_UT,2,291225
PACE_UT,2,291226
PACE_UT,2,291227
PACE_UT,2,291228
PACE_UT,2,291229
PACE_UT,2,291230
PACE_UT,2,291231
PACE_UT,2,291232
PACE_UT,2,291233
PACE_UT,2,291234
PACE_UT,2,291235
PACE_UT,2,291236
PACE_UT,2,291237
PACE_UT,2,291238
PACE_UT,2,291239
PACE_UT,2,291240
PACE_UT,2,291241
PACE_UT,2,291242
PACE_UT,2,291243
PACE_UT,2,291244
PACE_UT,2,291245
PACE_UT,2,291246
PACE_UT,2,291247
PACE_UT,2,291248
PACE_UT,2,291249
PACE_UT,2,291250
PACE_UT,2,291251
PACE_UT,2,291252
PACE_UT,2,291253
PACE_UT,2,291254
PACE_UT,2,291255
PACE_UT,2,291256
PACE_UT,2,291257
PACE_UT,2,291258
PACE_UT,2,291259
PACE_UT,2,291260
PACE_UT,2,291261
PACE_UT,2,291262
PACE_UT,2,291263
PACE_UT,2,291264
PACE_UT,2,291265
PACE_UT,2,291266
PACE_UT,2,291267
PACE_UT,2,291268
PACE_UT,2,291269
PACE_UT,2,291270
PACE_UT,2,291271
PACE_UT,2,291272
PACE_UT,2,291273
PACE_UT,2,291274
PACE_UT,2,291275
PACE_UT,2,291276
PACE_UT,2,291277
PACE_UT,2,291278
PACE_UT,2,291279
PACE_UT,2,291280
PACE_UT,2,291281
PACE_UT,2,291282
PACE_UT,2,291283
PACE_UT,2,291284
PACE_UT,2,291285
PACE_UT,2,291286
PACE_UT,2,291287
PACE_UT,2,292154
PACE_UT,2,292155
PACE_UT,2,292156
PACE_UT,2,292157
PACE_UT,2,292158
PACE_UT,2,292159
PACE_UT,2,292160
PACE_UT,2,292161
PACE_UT,2,292162
PACE_UT,2,292163
PACE_UT,2,292164
PACE_UT,2,292165
PACE_UT,2,292166
PACE_UT,2,292167
PACE_UT,2,292168
PACE_UT,2,292169
PACE_UT,2,292170
PACE_UT,2,292171
PACE_UT,2,292172
PACE_UT,2,292173
PACE_UT,2,292174
PACE_UT,2,292175
PACE_UT,2,292176
PACE_UT,2,292177
PACE_UT,2,292178
PACE_UT,2,292179
PACE_UT,2,292180
PACE_UT,2,292181
PACE_UT,2,292182
PACE_UT,2,292183
PACE_UT,2,292184
PACE_UT,2,292185
PACE_UT,2,292186
PACE_UT,2,292187
PACE_UT,2,292188
PACE_UT,2,292189
PACE_UT,2,292190
PACE_UT,2,292191
PACE_UT,2,292192
PACE_UT,2,292193
PACE_UT,2,292194
PACE_UT,2,292195
PACE_UT,2,292196
PACE_UT,2,292197
PACE_UT,2,292198
PACE_UT,2,292199
PACE_UT,2,292200
PACE_UT,2,292201
PACE_UT,2,292202
PACE_UT,2,292203
PACE_UT,2,292204
PACE_UT,2,292205
PACE_UT,2,292206
PACE_UT,2,292207
PACE_UT,2,292208
PACE_UT,2,292209
PACE_UT,2,292210
PACE_UT,2,292211
PACE_UT,2,292212
PACE_UT,2,292213
PACE_UT,2,292214
PACE_UT,2,292215
PACE_UT,2,292216
PACE_UT,2,292217
PACE_UT,2,292218
PACE_UT,2,292219
PACE_UT,2,292220
PACE_UT,2,292221
PACE_UT,2,292222
PACE_UT,2,292223
PACE_UT,2,292224
PACE_UT,2,292225
PACE_UT,2,292226
PACE_UT,2,292227
PACE_UT,2,292228
